_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
658526,4924,TR-04577,,,Humberwood Blvd,South,Humberline Dr,West,T11508,1,,LKN,Existing,Provincial,S0111508,Yes,Existing,0,295255.22,4843725.718,-79.618485714,43.733424981999995,"{u'type': u'Point', u'coordinates': (-79.6184857165, 43.7334249851)}"
658527,4926,TR-04578,,,Humberwood Blvd,East,Topbank Dr,North,T12200,1,,LKN,Existing,Provincial,S0212200,Yes,Existing,0,295165.893,4843391.079,-79.619588602,43.730411673999996,"{u'type': u'Point', u'coordinates': (-79.6195885959, 43.7304116734)}"
658528,4968,TR-03575,15,Brown's Line,Brown's Line,East,Jellicoe Ave,South,T3384,3,,LK,Existing,Provincial,0TS12510,Yes,Existing,0,301355.144,4828496.996,-79.54266613899999,43.596399556,"{u'type': u'Point', u'coordinates': (-79.5426661366, 43.5963995568)}"
658529,4993,TR-01599,340,Mccowan Rd,Mccowan Rd,West,Eglinton Ave E,South,T1293,20,,LK,Existing,Provincial,0TS11990,Yes,Existing,0,325880.076,4844301.407,-79.238297463,43.738368705,"{u'type': u'Point', u'coordinates': (-79.2382974691, 43.7383687055)}"
658530,5003,TR-01637,273,Pharmacy Ave,Pharmacy Ave,East,Dolphin Dr,North,T6693,20,,LK,Existing,Provincial,0TS11892,Yes,Existing,0,321995.731,4840056.491,-79.286655651,43.700259645,"{u'type': u'Point', u'coordinates': (-79.2866556453, 43.7002596498)}"
658531,5004,TR-01644,380,Sherbourne St,Sherbourne St,West,Carlton St,North,T7311,13,,R,Existing,Provincial,0TS12047,Yes,Existing,0,315027.387,4835936.8719999995,-79.373188488,43.663306426999995,"{u'type': u'Point', u'coordinates': (-79.3731884904, 43.6633064331)}"
658532,5008,TR-01672,2358,Queen St E,Queen St E,North,Neville Park Blvd,East,T6813,19,,LKN,Existing,Provincial,S3206813,Yes,Existing,0,322410.406,4837134.539,-79.28160632699999,43.673948741000004,"{u'type': u'Point', u'coordinates': (-79.281606328, 43.6739487472)}"
658533,5013,TR-01696,1700,Midland Ave,Midland Ave,West,Millbridge Gt,South,T5682,21,,T,Existing,Provincial,S3705682,Yes,Existing,0,323444.66,4846718.362,-79.268448277,43.760189264,"{u'type': u'Point', u'coordinates': (-79.2684482814, 43.7601892616)}"
658534,5015,TR-01705,170,Nugget Ave,Nugget Ave,North,Shorting Rd,West,T9649,23,,LKN,Existing,Provincial,S4109649,Yes,Existing,0,324647.413,4850589.78,-79.25336799899999,43.795004954,"{u'type': u'Point', u'coordinates': (-79.2533679981, 43.7950049551)}"
658535,5016,TR-01707,1236,Huntingwood Dr,Brimley Rd,West,Huntingwood Dr,North,T4826,23,,T,Temporarily Removed,Provincial,S4104826,Yes,Existing,0,323016.327,4850994.009,-79.273622641,43.798685386,"{u'type': u'Point', u'coordinates': (-79.2736226352, 43.7986853848)}"
658536,5024,TR-04593,254,Attwell Dr,Attwell Dr,West,McLachlan Dr,North,T9304,1,,LKN,Existing,Provincial,S0209304,Yes,Existing,0,297643.266,4839307.131,-79.588782613,43.693679057,"{u'type': u'Point', u'coordinates': (-79.5887826152, 43.6936790617)}"
658537,5027,TR-04600,597,King St E,King St E,South,Lower River St,West,T13453,13,,LK,Existing,Provincial,0TS13060,Yes,Existing,0,316385.549,4835199.29,-79.356364235,43.656647297,"{u'type': u'Point', u'coordinates': (-79.356364233, 43.6566473014)}"
658538,5032,TR-04607,1,Anglesey Blvd,Anglesey Blvd,South,Royal York Rd,West,T17,2,,LK,Existing,Provincial,TS13399,Yes,Existing,0,303196.11,4836201.964,-79.51988777300001,43.665761223000004,"{u'type': u'Point', u'coordinates': (-79.5198877786, 43.6657612242)}"
658539,5033,TR-04608,2420,Finch Ave W,Finch Ave W,North,Jayzel Dr,East,T2608,7,Emery Village,LK,Temporarily Removed,Provincial,0TS12932,Yes,Existing,0,300868.272,4845654.029,-79.54882130899999,43.75083311,"{u'type': u'Point', u'coordinates': (-79.5488213059, 43.7508331142)}"
658540,5034,TR-00790,5238,Dundas St W,Dundas St W,North,Aukland Rd,East,T5128,3,,J,Temporarily Removed,Provincial,0TS11084,Yes,Existing,0,301743.32300000003,4833213.847,-79.537885007,43.63885956399999,"{u'type': u'Point', u'coordinates': (-79.5378850087, 43.638859565)}"
658541,5037,TR-04611,1500,Islington Ave,Rathburn Rd,North,Islington Ave,West,T1482,2,,LKN,Existing,Provincial,S0401482,Yes,Existing,0,302241.058,4835828.136,-79.531728383,43.662393592,"{u'type': u'Point', u'coordinates': (-79.5317283773, 43.6623935982)}"
658542,5076,TR-00033,1185,Caledonia Rd,Caledonia Rd,East,Orfus Rd,South,1432,8,,T,Existing,Provincial,S1501432,Yes,Existing,0,307380.52,4841962.348999999,-79.46797471100001,43.717609393000004,"{u'type': u'Point', u'coordinates': (-79.4679747109, 43.7176093984)}"
658543,5079,TR-00044,188,Bentworth Ave,Caledonia Rd,West,Bentworth Ave,North,T702,8,,D,Existing,Provincial,S1500702,Yes,Existing,0,307315.058,4842205.899,-79.46878598100001,43.719801875,"{u'type': u'Point', u'coordinates': (-79.4687859824, 43.719801878)}"
658544,5083,TR-02975,1,Oakmeadow Blvd,Neilson Rd,West,Oakmeadow Blvd,North,T9426,24,,LKN,Existing,Provincial,S4309426,Yes,Existing,0,327975.53,4850064.327,-79.212034661,43.790178616000006,"{u'type': u'Point', u'coordinates': (-79.2120346562, 43.7901786148)}"
658545,5084,TR-02978,155,Purpledusk Trl,Neilson Rd,West,Purpledusk Trl,South,T1394,24,,LK,Existing,Provincial,00TS3652,Yes,Existing,0,328440.344,4849521.798,-79.20628313600001,43.785280598,"{u'type': u'Point', u'coordinates': (-79.2062831413, 43.7852805998)}"
658546,5085,TR-02982,1,Keeler Blvd,Neilson Rd,East,Keeler Blvd,South,T1383,24,,LKN,Existing,Provincial,S4301383,Yes,Temporarily Removed,0,328027.525,4850051.161,-79.211389178,43.790058473,"{u'type': u'Point', u'coordinates': (-79.2113891756, 43.7900584777)}"
658547,5086,TR-02984,95,Thorncliffe Park Dr,Overlea Blvd,South,William Morgan Dr,West,T2987,15,,LK,Existing,Provincial,00TS8774,Yes,Existing,0,317573.464,4840889.53,-79.34150192199999,43.707847266,"{u'type': u'Point', u'coordinates': (-79.3415019228, 43.707847271)}"
658548,5087,TR-02988,200,Galloway Rd,Lawrence Ave E,South,Galloway Rd,West,T5266,24,,LKN,Existing,Provincial,S4305266,Yes,Existing,0,329226.174,4847380.388,-79.196617284,43.76598017600001,"{u'type': u'Point', u'coordinates': (-79.1966172798, 43.7659801819)}"
658549,5088,TR-02992,1,Fortune Gt,Lawrence Ave E,North,Fortune Gt,East,T5265,24,,LKN,Existing,Provincial,S3805265,Yes,Existing,0,327377.912,4846841.3,-79.219595804,43.761186437,"{u'type': u'Point', u'coordinates': (-79.2195958062, 43.761186439)}"
658550,5090,TR-02998,3487,Lawrence Ave E,Lawrence Ave E,South,Greencedar Crct,East,T5273,24,,LK,Existing,Provincial,0TS12272,Yes,Existing,0,326321.841,4846499.0819999995,-79.232725147,43.758137526000006,"{u'type': u'Point', u'coordinates': (-79.2327251459, 43.7581375281)}"
658551,5092,TR-03005,6455,Finch Ave W,Finch Ave W,South,Kendleton Dr,West,T2613,1,,LKN,Temporarily Removed,Provincial,S0102613,Yes,Existing,0,297573.719,4844296.5,-79.589712354,43.738588924,"{u'type': u'Point', u'coordinates': (-79.5897123532, 43.7385889276)}"
658552,5094,TR-03011,28,Overlea Blvd,Overlea Blvd,North,Thorncliffe Park Dr,East,T8012,15,,V,Existing,Provincial,00TS8374,Yes,Existing,0,316901.135,4840598.679,-79.349850948,43.705240508,"{u'type': u'Point', u'coordinates': (-79.3498509467, 43.7052405143)}"
658553,5095,TR-03013,46,Overlea Blvd,Overlea Blvd,North,Thorncliffe Park Dr,West,T2977,15,,V,Existing,Provincial,00TS8388,Yes,Existing,0,317193.213,4840794.976,-79.346222387,43.707002614,"{u'type': u'Point', u'coordinates': (-79.3462223829, 43.707002613)}"
658554,5101,TR-03126,1621,Albion Rd,Albion Rd,South,Martin Grove Rd,East,T3274,1,,VS,Existing,Provincial,0TS12406,Yes,Existing,0,297281.99100000004,4844639.919,-79.593338878,43.74167721,"{u'type': u'Point', u'coordinates': (-79.593338876, 43.7416772133)}"
658555,5106,TR-03149,1,Mosque Cres,John Garland Blvd,North,Mosque Cres,East,T7875,1,,LKN,Temporarily Removed,Provincial,S0107875,Yes,Existing,0,297564.249,4843566.422,-79.58982010300001,43.732017242,"{u'type': u'Point', u'coordinates': (-79.5898200977, 43.7320172455)}"
658556,5109,TR-03157,350,Humberline Dr,Humberline Dr,West,Huddersfield Rd,North,T2707,1,,LKN,Existing,Provincial,S0102707,Yes,Existing,0,295064.332,4844853.615,-79.620875751,43.743574932,"{u'type': u'Point', u'coordinates': (-79.6208757532, 43.7435749328)}"
658557,5110,SH-01164,35,Mattari Crt,Humber College Blvd,West,Finch Ave W,South,T7857,1,,B,Existing,Enseicom,,Yes,Existing,0,295927.776,4843766.983,-79.61013753,43.733804768,"{u'type': u'Point', u'coordinates': (-79.6101375271, 43.7338047697)}"
658558,5114,TR-03377,150,Heath St W,Avenue Rd,West,Heath St W,North,2155,12,,B,Existing,Provincial,00TS5454,Yes,Existing,0,312660.17600000004,4838771.018999999,-79.402498691,43.68884625,"{u'type': u'Point', u'coordinates': (-79.4024986893, 43.6888462545)}"
658559,5127,TR-01713,150,Nashdene Rd,Dynamic Dr,East,Nashdene Rd,North,T10827,23,,T,Existing,Provincial,S4110827,Yes,Existing,0,325021.349,4853374.99,-79.248616247,43.820064583000004,"{u'type': u'Point', u'coordinates': (-79.2486162446, 43.8200645814)}"
658560,5134,TR-01139,347,Newcastle St,Newcastle St,South,Royal York Rd,East,4081,3,Mimico Village,D,Existing,Provincial,S0607015,Yes,Existing,0,304906.024,4830843.238,-79.49868637899999,43.617527044,"{u'type': u'Point', u'coordinates': (-79.498686384, 43.6175270438)}"
658561,5135,TR-01143,1549,Islington Ave,Islington Ave,West,Aylesbury Rd,North,940,2,,D,Existing,Provincial,S0403761,Yes,Existing,0,302126.623,4836292.1110000005,-79.533149552,43.666569593,"{u'type': u'Point', u'coordinates': (-79.5331495572, 43.6665695912)}"
658562,5138,TR-01149,424,Milner Ave,Milner Ave,North,Dailing Gt,West,T1365,23,,T,Temporarily Removed,Provincial,S4201365,Yes,Existing,0,326489.279,4850160.708000001,-79.230497825,43.791091175,"{u'type': u'Point', u'coordinates': (-79.2304978199, 43.7910911811)}"
658563,5141,TR-01160,229,Roncesvalles Ave,Roncesvalles Ave,East,Fermanagh Ave,South,T4571,4,Roncesvalles Village,J,Existing,Provincial,00TS6616,Yes,Existing,0,308926.096,4834008.859,-79.44885435399999,43.646010600000004,"{u'type': u'Point', u'coordinates': (-79.4488543524, 43.6460106014)}"
658564,5174,TR-00070,3000,Victoria Park Ave,Finch Ave E,South,Victoria Park Ave,West,T2565,17,,B,Existing,Provincial,0TS11518,Yes,Existing,0,318335.436,4850338.489,-79.331809112,43.79288540100001,"{u'type': u'Point', u'coordinates': (-79.3318091161, 43.7928854036)}"
658565,5176,TR-00076,250,Homewood Ave,Cactus Ave,West,Homewood Ave,North,1748,18,,D,Existing,Provincial,S2306282,Yes,Existing,0,310191.893,4849789.423,-79.433005909,43.788047297,"{u'type': u'Point', u'coordinates': (-79.4330059152, 43.7880473033)}"
658566,5184,SH-03578,2000,The Queensway,The West Mall,East,The Queensway,South,T1638,3,,B,Existing,Enseicom,,Yes,Existing,0,299799.291,4830206.436000001,-79.561951874,43.611778144,"{u'type': u'Point', u'coordinates': (-79.5619518755, 43.6117781445)}"
658567,5185,SH-02256,5468,Dundas St W,Dundas St W,North,Shaver Ave S,East,T2184,3,,B,Existing,Enseicom,,Yes,Existing,0,301211.1,4832500.268999999,-79.544476737,43.632433998,"{u'type': u'Point', u'coordinates': (-79.5444767375, 43.6324340006)}"
658568,5186,SH-01297,45,Huntingdale Blvd,Finch Ave E,North,Pharmacy Ave,East,T2539,22,,D,Existing,Enseicom,,Yes,Existing,0,318827.873,4850524.44,-79.325685275,43.794549991000004,"{u'type': u'Point', u'coordinates': (-79.3256852726, 43.7945499974)}"
658569,5187,SH-00250,48,Rita Dr,Jane St,East,Courage Ave,South,T3875,7,,B,Existing,Enseicom,,Yes,Existing,0,303643.947,4844972.836,-79.51435354899999,43.744711076,"{u'type': u'Point', u'coordinates': (-79.5143535528, 43.7447110802)}"
658570,5197,SH-01087,480,University Ave,University Ave,West,Dundas St W,North,T10895,11,,B,Existing,Enseicom,,Yes,Existing,0,313780.703,4835011.077,-79.388661751,43.654989144,"{u'type': u'Point', u'coordinates': (-79.3886617548, 43.6549891493)}"
658571,5198,SH-02607,477,Queen St E,Queen St E,South,Sumach St,West,T3073,13,,B,Existing,Enseicom,,Yes,Existing,0,316161.501,4835205.091,-79.359141808,43.656702976000005,"{u'type': u'Point', u'coordinates': (-79.3591418136, 43.6567029745)}"
658572,5202,SH-02542,1901,Sheppard Ave W,Sheppard Ave W,South,Magellan Dr,West,T6081,6,,B,Existing,Enseicom,,Yes,Existing,0,303989.52,4844393.551,-79.510062041,43.739497265,"{u'type': u'Point', u'coordinates': (-79.5100620456, 43.739497269)}"
658573,5210,SH-00106,1318,Victoria Park Ave,Victoria Park Ave,West,Yardley Ave,North,T8522,19,,B,Existing,Enseicom,,Yes,Existing,0,321057.238,4841572.905,-79.298253515,43.713930356999995,"{u'type': u'Point', u'coordinates': (-79.2982535124, 43.7139303583)}"
658574,5233,TR-01171,4304,Lawrence Ave E,Lawrence Ave E,North,Orchard Park Dr,East,T5285,25,,LKN,Existing,Provincial,S4405285,Yes,Existing,0,330809.136,4847899.084,-79.176931439,43.770595099,"{u'type': u'Point', u'coordinates': (-79.1769314378, 43.770595103)}"
658575,5235,TR-01175,3638,Bathurst St,Hotspur Rd,North,Bathurst St,West,T6421,8,,T,Existing,Provincial,S1506421,Yes,Temporarily Removed,0,310153.51399999997,4843691.011,-79.433543556,43.733154672,"{u'type': u'Point', u'coordinates': (-79.4335435596, 43.7331546717)}"
658576,5241,TR-01191,66A,Roncesvalles Ave,Roncesvalles Ave,West,Marion St,South,T4581,4,Roncesvalles Village,J,Existing,Provincial,0TS11592,Yes,Existing,0,309078.397,4833421.313,-79.446971136,43.640721023999994,"{u'type': u'Point', u'coordinates': (-79.4469711353, 43.6407210231)}"
658577,5242,TR-01193,2,Wayne Ave,Warden Ave,West,Wayne Ave,North,T8619,21,,T,Existing,Provincial,S3708619,Yes,Existing,0,321560.1,4844260.9180000005,-79.291929487,43.738114466000006,"{u'type': u'Point', u'coordinates': (-79.2919294842, 43.7381144689)}"
658578,5246,TR-01206,3470,Keele St,Grandravine Dr,North,Keele St,West,T2668,7,,LKN,Existing,Provincial,0TS11404,Yes,Existing,0,305714.414,4845783.4,-79.48864526199999,43.75200747,"{u'type': u'Point', u'coordinates': (-79.4886452576, 43.7520074714)}"
658579,5249,TR-01215,2261,Islington Ave,Islington Ave,East,Rexdale Blvd,North,T14120,1,,B,Existing,Provincial,00TS5086,Yes,Existing,0,300364.04,4841706.148,-79.555049931,43.715294496999995,"{u'type': u'Point', u'coordinates': (-79.5550499248, 43.7152944975)}"
658580,5250,TR-01219,309,Horner Ave,Horner Ave,South,Fima Cres,West,T3721,3,,T,Existing,Provincial,S0603721,Yes,Existing,0,302633.047,4829531.673,-79.526842863,43.605717948999995,"{u'type': u'Point', u'coordinates': (-79.5268428588, 43.6057179492)}"
658581,5251,TR-01710,1,Innislawn Rd,Mcnicoll Ave,North,Innislawn Rd,East,T2890,22,,T,Existing,Provincial,S3902890,Yes,Existing,0,319580.857,4851968.041,-79.31628868899999,43.807529308999996,"{u'type': u'Point', u'coordinates': (-79.3162886934, 43.8075293071)}"
658582,5252,TR-01771,158,Byng Ave,Willowdale Ave,West,Byng Ave,North,T8794,20,,LKN,Existing,Provincial,S2308794,Yes,Existing,0,312370.61100000003,4848749.563,-79.405950124,43.778668301,"{u'type': u'Point', u'coordinates': (-79.4059501246, 43.7786683054)}"
658583,5253,TR-01775,785,Annette St,Annette St,South,Jane St,East,T34,4,Baby Point Gates,LK,Existing,Provincial,00TS5428,Yes,Existing,0,305791.276,4835374.731000001,-79.48770998,43.658316083,"{u'type': u'Point', u'coordinates': (-79.4877099791, 43.6583160857)}"
658584,5256,TR-01788,287,Davenport Rd,Bedford Rd,East,Davenport Rd,South,T927,11,,LK,Existing,Provincial,00TS7708,Yes,Existing,0,312894.80100000004,4837133.605,-79.399612876,43.674104881000005,"{u'type': u'Point', u'coordinates': (-79.3996128732, 43.6741048832)}"
658585,5258,TR-01794,794,Gerrard St E,Gerrard St E,North,Logan Ave,East,T1097,14,,LK,Existing,Provincial,00TS6070,Yes,Existing,0,317304.868,4836373.774,-79.344939497,43.667204301000005,"{u'type': u'Point', u'coordinates': (-79.3449394975, 43.6672043069)}"
658586,5262,TR-01808,1670,Eglinton Ave W,Eglinton Ave W,North,Glenholme Ave,East,T2358,12,York-Eglinton,LK,Existing,Provincial,00TS6916,Yes,Existing,0,309227.432,4839661.858,-79.445072717,43.696893343999996,"{u'type': u'Point', u'coordinates': (-79.4450727116, 43.696893344)}"
658587,5340,SH-03335,401,Bay St,Bay St,East,Queen St W,South,T261,13,Downtown Yonge,B,Existing,Enseicom,,Yes,Temporarily Removed,0,314364.808,4834650.572,-79.381426708,43.65173684,"{u'type': u'Point', u'coordinates': (-79.3814267139, 43.6517368399)}"
658588,5341,SH-00647,181,Sheppard Ave E,Sheppard Ave E,South,Willowdale Ave,West,T1544,18,,A,Existing,Enseicom,,Yes,Existing,0,312843.653,4847096.834,-79.40009828699999,43.763786841999995,"{u'type': u'Point', u'coordinates': (-79.400098287, 43.7637868461)}"
658589,5353,TR-01813,1751,Eglinton Ave W,Eglinton Ave W,South,Northcliffe Blvd,West,T2387,12,York-Eglinton,LK,Existing,Provincial,00TS6940,Yes,Existing,0,309006.109,4839577.935,-79.44781912100001,43.696139211,"{u'type': u'Point', u'coordinates': (-79.447819127, 43.6961392157)}"
658590,5355,TR-01819,1051,Eglinton Ave W,Eglinton Ave W,South,Westover Hill Rd,West,T2420,12,Upper Village,LKN,Existing,Provincial,S2102420,Yes,Existing,0,310197.17,4839929.938,-79.433039335,43.699299988,"{u'type': u'Point', u'coordinates': (-79.4330393399, 43.699299993)}"
658591,5364,TR-03436,,,Cherry St,West,Villiers St,South,T4868,14,,LK,Existing,Provincial,00TS5650,Yes,Existing,0,316612.192,4834074.518999999,-79.353578963,43.646519297,"{u'type': u'Point', u'coordinates': (-79.3535789572, 43.6465193014)}"
658592,5373,TR-03461,2930,Lake Shore Blvd W,Lake Shore Blvd W,North,Islington Ave,East,T5180,3,Lakeshore Village,LK,Existing,Provincial,0TS10548,Yes,Existing,0,304399.202,4829001.052,-79.50496444,43.600944636,"{u'type': u'Point', u'coordinates': (-79.5049644425, 43.6009446419)}"
658593,5375,TR-02293,10,Eddystone Ave,Jane St,West,Eddystone Ave,North,T3885,7,,LKN,Existing,Provincial,S0703885,Yes,Existing,0,303526.053,4845479.107,-79.515818528,43.749267931999995,"{u'type': u'Point', u'coordinates': (-79.5158185245, 43.7492679378)}"
658594,5376,TR-02296,70,Ruddington Dr,Cummer Ave,South,Ruddington Dr,West,T1817,17,,LK,Existing,Provincial,0TS11952,Yes,Existing,0,313583.07399999996,4850338.804,-79.390861673,43.792959882,"{u'type': u'Point', u'coordinates': (-79.390861671, 43.7929598845)}"
658595,5379,TR-02305,35,Thorncliffe Park Dr,Thorncliffe Park Dr,West,Milepost Pl,South,T8358,15,,T,Existing,Provincial,S2608358,Yes,Existing,0,317339.45399999997,4840230.157,-79.344420943,43.70191608,"{u'type': u'Point', u'coordinates': (-79.3444209489, 43.7019160846)}"
658596,5381,TR-02311,1309,Wilson Ave,Wilson Ave,South,Highview Ave,East,T8860,6,,LK,Existing,Provincial,0TS12030,Yes,Existing,0,305115.571,4842607.526000001,-79.496083254,43.723421211,"{u'type': u'Point', u'coordinates': (-79.4960832586, 43.7234212174)}"
658597,5429,TR-01096,400,Linkwood Lane,St Dennis Dr,South,Linkwood Lane,West,T4727,16,,T,Existing,Provincial,S2604727,Yes,Existing,0,318673.168,4842148.603,-79.327823982,43.719160723,"{u'type': u'Point', u'coordinates': (-79.3278239855, 43.7191607295)}"
658598,5430,TR-00920,2204,Dundas St W,Dundas St W,North,Roncesvalles Ave,East,T2182,4,,LK,Existing,Provincial,00TS5922,Yes,Existing,0,308720.11600000004,4834863.933,-79.451401398,43.65370854,"{u'type': u'Point', u'coordinates': (-79.4514014022, 43.6537085432)}"
658599,5451,TR-02811,2829,Yonge St,Yonge St,East,Glengrove Ave E,South,2947,15,Uptown Yonge,B,Existing,Provincial,00TS6836,Yes,Existing,0,312785.793,4842151.227,-79.40089036399999,43.719271058000004,"{u'type': u'Point', u'coordinates': (-79.4008903663, 43.7192710559)}"
658600,5454,TR-02822,2676,Yonge St,Yonge St,West,Blythwood Rd,North,2513,8,Uptown Yonge,B,Existing,Provincial,00TS6844,Yes,Existing,0,312807.48,4841879.9180000005,-79.400625248,43.716828703000004,"{u'type': u'Point', u'coordinates': (-79.400625251, 43.7168287046)}"
658601,5455,TR-02824,3280,Dufferin St,Orfus Rd,North,Dufferin St,West,794,8,,J,Existing,Provincial,0TS10780,Yes,Existing,0,308302.274,4842277.511,-79.456533331,43.720442473999995,"{u'type': u'Point', u'coordinates': (-79.4565333258, 43.720442473)}"
658602,5456,TR-02826,3311X,Dufferin St,Dufferin St,East,Glen Belle Cres,South,T982,8,,B,Existing,Provincial,0TS10892,Yes,Existing,0,308311.85,4842483.625,-79.45641313,43.722297713,"{u'type': u'Point', u'coordinates': (-79.4564131333, 43.7222977106)}"
658603,5459,TR-00028,1,Wilket Rd,Bayview Ave,East,Wilket Rd,South,T326,15,,D,Existing,Provincial,S2500326,Yes,Existing,0,314172.108,4845113.204,-79.38363359,43.745916225,"{u'type': u'Point', u'coordinates': (-79.3836335864, 43.7459162281)}"
658604,5461,SH-02433,89,Enchanted Hills Cres,Mccowan Rd,West,Alton Towers Crcl,North,T9819,23,,D,Existing,Enseicom,,Yes,Existing,0,322863.201,4854343.596,-79.27541258,43.828838878,"{u'type': u'Point', u'coordinates': (-79.2754125819, 43.8288388838)}"
658605,5482,TR-06632,87,Skyway Ave,Skyway Ave,East,Meridian Rd,North,T10752,1,,LKN,Existing,Provincial,,Yes,Existing,0,298024.761,4838385.392,-79.584038409,43.685385802,"{u'type': u'Point', u'coordinates': (-79.5840384124, 43.6853857997)}"
658606,5496,TR-06542,,,Drewry Ave,South,Gardenia Crt,West,T9288,18,,LK,Existing,Provincial,,Yes,Existing,0,310296.627,4849325.7930000005,-79.43170935100001,43.783873333,"{u'type': u'Point', u'coordinates': (-79.4317093508, 43.7838733343)}"
658607,5500,SH-01462,3100,Ellesmere Rd,Morningside Ave,East,Ellesmere Rd,North,T7703,25,,D,Existing,Enseicom,,Yes,Existing,0,329505.666,4849557.92,-79.193045685,43.785570948,"{u'type': u'Point', u'coordinates': (-79.1930456849, 43.7855709539)}"
658608,5514,SH-03869,10,Bay St,Bay St,West,Harbour St,South,T254,10,The Waterfront,B,Existing,Enseicom,TS10406,Yes,Existing,0,314699.037,4833532.813,-79.377303828,43.641671133,"{u'type': u'Point', u'coordinates': (-79.3773038243, 43.6416711311)}"
658609,5534,TR-06170,,,Culford Rd,West,Lawrence Ave W,South,T4930,5,,LKN,Existing,Provincial,S1204930,Yes,Existing,0,305801.61199999996,4840667.274,-79.487571998,43.705955898,"{u'type': u'Point', u'coordinates': (-79.4875720013, 43.7059558969)}"
658610,5546,TR-06656,265,Driftwood Ave,Driftwood Ave,South,Laskay Cres,West,T15616,7,,LKN,Existing,Provincial,,Yes,Existing,0,303540.61600000004,4847014.045,-79.5156413,43.763084238000005,"{u'type': u'Point', u'coordinates': (-79.515641295, 43.7630842369)}"
658611,5547,TR-06658,243,Driftwood Ave,Driftwood Ave,East,Stong Crt,South,T15617,7,,LKN,Existing,Provincial,,Yes,Existing,0,303442.18,4846865.585,-79.516863476,43.761747746000005,"{u'type': u'Point', u'coordinates': (-79.5168634748, 43.7617477473)}"
658612,5557,TR-06675,,Skyway Ave,Skyway Ave,East,Meridian Rd,South,T9298,1,,LKN,Existing,Provincial,,Yes,Existing,0,298215.221,4838053.821,-79.58167194100001,43.682402939,"{u'type': u'Point', u'coordinates': (-79.5816719463, 43.6824029424)}"
658613,5559,TR-06262,,,Senlac Rd,West,Lurgan Dr,North,T7124,18,,LKN,Existing,Provincial,S2307124,Yes,Existing,0,310473.42699999997,4848298.446,-79.429523637,43.774624697,"{u'type': u'Point', u'coordinates': (-79.429523634, 43.7746246955)}"
658614,5576,SH-02702,600,Rexdale Blvd,Rexdale Blvd,North,Humberwood Blvd,East,T11841,1,,B,Temporarily Removed,Enseicom,,Yes,Existing,0,295764.873,4842306.159,-79.612135233,43.720653600000006,"{u'type': u'Point', u'coordinates': (-79.6121352272, 43.7206536014)}"
658615,5583,TR-00337,2680,Lawrence Ave E,Lawrence Ave E,North,Brockley Dr,East,207,21,,B,Existing,Provincial,0TS10982,Yes,Existing,0,323943.13399999996,4845836.328,-79.262289117,43.752237263000005,"{u'type': u'Point', u'coordinates': (-79.2622891168, 43.7522372618)}"
658616,5590,TR-06995,532,Bloor St W,Bloor St W,North,Bathurst St,East,T492,11,Bloor Annex,KR2,Existing,Provincial,,Yes,Existing,0,311980.38300000003,4836149.465,-79.410966046,43.665255716000004,"{u'type': u'Point', u'coordinates': (-79.4109660474, 43.6652557204)}"
658617,5592,TR-06212,135,Hupfield Trl,Hupfield Trl,South,Lady Bower Cres,West,T11624,25,,LKN,Existing,Provincial,S4211624,Yes,Existing,0,327421.453,4852810.0030000005,-79.21880331199999,43.814909617,"{u'type': u'Point', u'coordinates': (-79.2188033102, 43.8149096166)}"
658618,5600,TR-05793,393,Front St E,Front St E,South,Cherry St,West,T15510,13,,LK,Existing,Provincial,0TS13626,Yes,Existing,0,316194.707,4834726.84,-79.358740228,43.652397573,"{u'type': u'Point', u'coordinates': (-79.3587402229, 43.6523975727)}"
658619,5601,TR-06828,,Westhumber Blvd,Westhumber Blvd,South,Ixworth Rd,West,T8655,1,,LKN,Existing,Provincial,,Yes,Existing,0,298559.432,4843029.024,-79.577460289,43.727189043,"{u'type': u'Point', u'coordinates': (-79.5774602947, 43.7271890438)}"
658620,5605,TR-05884,29,Varna Dr,Varna Dr,East,Flemington Rd,South,T7403,8,,LKN,Existing,Provincial,S1507403,Yes,Existing,0,309590.137,4842238.758,-79.44055003,43.72008645,"{u'type': u'Point', u'coordinates': (-79.4405500282, 43.720086452)}"
658621,5606,TR-06100,75,Tandridge Cres,Tandridge Cres,West,Byng Ave,South,T11265,1,,LKN,Existing,Provincial,S0211265,Yes,Existing,0,301091.748,4843227.454,-79.546029609,43.728992139,"{u'type': u'Point', u'coordinates': (-79.5460296101, 43.728992138)}"
658622,5611,TR-06034,361,Staines Rd,Staines Rd,East,Twinflower Crt,North,T14989,23,,LKN,Existing,Provincial,S4214989,Yes,Existing,0,327018.64,4854574.823,-79.223737195,43.830806941999995,"{u'type': u'Point', u'coordinates': (-79.2237371892, 43.8308069429)}"
