_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
2474397,3150,SH-03534,25,Vickers Rd,Dundas St W,South,427 C N Dundas Ramp,West,T9722,3,,A,Existing,Enseicom,,No,,0,300346.315,4832096.5139999995,-79.555190563,43.628794973999995,"{u'type': u'Point', u'coordinates': (-79.5551905674, 43.628794973)}"
2474398,3152,SH-01984,30,Eglinton Ave E,Eglinton Ave E,North,Holly St,West,T5081,12,,B,Temporarily Removed,Enseicom,,Yes,Temporarily Removed,0,313074.202,4840792.532,-79.397331888,43.707037945,"{u'type': u'Point', u'coordinates': (-79.3973318821, 43.7070379462)}"
2474399,3153,SH-00847,2151,Mccowan Rd,Mccowan Rd,East,Middlefield Rd,South,T1307,23,,C,Existing,Enseicom,,No,,0,323932.646,4850976.947,-79.262236094,43.798508685,"{u'type': u'Point', u'coordinates': (-79.262236088, 43.7985086869)}"
2474400,3156,SH-03358,4540X,Eglinton Ave W,Islington Ave,West,Eglinton Ave W,North,T3783,2,,A,Existing,Enseicom,,No,,0,301634.30600000004,4837780.895,-79.539262968,43.679968683999995,"{u'type': u'Point', u'coordinates': (-79.5392629639, 43.6799686836)}"
2474401,3158,SH-03020,1738,Islington Ave,Eglinton Ave W,South,Islington Ave,West,T2362,2,,A,Existing,Enseicom,,No,,0,301639.369,4837748.765,-79.539199976,43.679679488999994,"{u'type': u'Point', u'coordinates': (-79.5391999811, 43.6796794929)}"
2474402,3162,SH-03887,3040,Lawrence Ave E,Lawrence Ave E,North,Valparaiso Ave,West,T5289,21,,C,Existing,Enseicom,,No,,0,325204.589,4846198.091,-79.246611343,43.755459873999996,"{u'type': u'Point', u'coordinates': (-79.2466113399, 43.7554598796)}"
2474403,3165,SH-03721,2955,Kipling Ave,Steeles Ave W,North,Kipling Ave,East,T9822,1,,C,Existing,Enseicom,,No,,0,297574.6,4846651.522,-79.589733085,43.759786945,"{u'type': u'Point', u'coordinates': (-79.5897330792, 43.7597869462)}"
2474404,3173,SH-01425,2569,Midland Ave,Sheppard Ave E,North,Midland Ave,East,T7218,23,Sheppard East Village,C,Existing,Enseicom,,No,,0,322645.536,4849533.298,-79.278279095,43.785546454,"{u'type': u'Point', u'coordinates': (-79.2782790961, 43.7855464573)}"
2474405,3183,SH-00318,3145,Lake Shore Blvd W,Lake Shore Blvd E,South,Sixteenth St,West,T5154,3,,A,Existing,Enseicom,,No,,0,303644.853,4828747.943,-79.514307573,43.598665503999996,"{u'type': u'Point', u'coordinates': (-79.5143075674, 43.5986655086)}"
2474406,3185,SH-03421,28,Lionhead Trl,Sheppard Ave E,South,Meadowvale Rd,East,T7212,25,,D,Existing,Enseicom,,Yes,Existing,0,331356.245,4852104.126,-79.16992749,43.808425238999995,"{u'type': u'Point', u'coordinates': (-79.1699274892, 43.8084252406)}"
2474407,3188,SH-03247,838,Brimley Rd,Lawrence Ave E,South,Brimley Rd,West,T5239,21,,C,Existing,Enseicom,,No,,0,324484.784,4845958.373,-79.25555874,43.753321617,"{u'type': u'Point', u'coordinates': (-79.2555587375, 43.7533216171)}"
2474408,3190,SH-02383,4613,Dundas St W,Dundas St W,North,The Kingsway,East,T3510,2,,A,Existing,Enseicom,,No,,0,303234.25800000003,4835268.923,-79.519412051,43.657362684,"{u'type': u'Point', u'coordinates': (-79.5194120481, 43.6573626834)}"
2474409,3196,TR-03289,666,Burnhamthorpe Rd,Burnhamthorpe Rd,South,Saturn Rd,West,T688,2,,LKN,Existing,Provincial,S0300688,Yes,Existing,0,298484.278,4833547.927,-79.578282077,43.641846217,"{u'type': u'Point', u'coordinates': (-79.5782820797, 43.6418462196)}"
2474410,3197,TR-03291,460,Renforth Dr,Rathburn Rd,South,Renforth Dr,West,T1499,2,,Q,Existing,Provincial,0TS1328P,No,,0,298367.87899999996,4834589.376,-79.57973722199999,43.651219677,"{u'type': u'Point', u'coordinates': (-79.5797372194, 43.6512196786)}"
2474411,3198,TR-03294,285,Rexdale Blvd,Martin Grove Rd,East,Rexdale Blvd,South,T5639,1,,A,Existing,Provincial,00TS5154,No,,0,298294.75399999996,4841516.26,-79.580727291,43.713570015,"{u'type': u'Point', u'coordinates': (-79.5807272904, 43.7135700158)}"
2474412,3199,TR-03296,3279,Kingston Rd,Kingston Rd,South,Ravine Dr,West,T4258,20,,LKN,Existing,Provincial,S3604258,Yes,Existing,0,326966.655,4843554.263,-79.224838874,43.731611883,"{u'type': u'Point', u'coordinates': (-79.2248388767, 43.7316118885)}"
2474413,3201,TR-03303,3100,Ellesmere Rd,Morningside Ave,West,Ellesmere Rd,North,T2943,24,,U,Existing,Provincial,00TS1162,No,,0,329457.205,4849556.963,-79.193647817,43.785563953,"{u'type': u'Point', u'coordinates': (-79.1936478216, 43.7855639553)}"
2474414,3202,TR-03306,3750,Ellesmere Rd,Ellesmere Rd,North,Scarboro Ave,East,T10525,25,,LC,Existing,Provincial,00TS9670,No,,0,331378.632,4850181.478999999,-79.169744576,43.791118733000005,"{u'type': u'Point', u'coordinates': (-79.1697445785, 43.7911187385)}"
2474415,3203,TR-03310,2385,Kingston Rd,Kingston Rd,South,Sandown Ave,West,T4260,20,,LC,Existing,Provincial,00TS1426,No,,0,324972.247,4840982.726,-79.249692177,43.708521978,"{u'type': u'Point', u'coordinates': (-79.2496921789, 43.7085219769)}"
2474416,3204,TR-03312,,,Lawrence Ave E,North,Centennial Rd,East,T5248,25,,US,Existing,Provincial,00TS1158,No,,0,333302.416,4848690.048,-79.145920084,43.77762283,"{u'type': u'Point', u'coordinates': (-79.14592009, 43.7776228299)}"
2474417,3205,TR-03314,2070,Lawrence Ave E,Lawrence Ave E,North,Warden Ave,East,T5329,21,Wexford Heights,I,Existing,Provincial,00TS1196,No,,0,321348.52,4845092.047,-79.294530577,43.745600339,"{u'type': u'Point', u'coordinates': (-79.2945305721, 43.7456003443)}"
2474418,3206,TR-03318,3560,St Clair Ave E,Kennedy Rd,East,St Clair Ave E,North,T2762,20,,LK,Existing,Provincial,TS9874,Yes,Existing,0,324039.849,4841902.411,-79.26122890100001,43.716824978000005,"{u'type': u'Point', u'coordinates': (-79.2612288968, 43.7168249811)}"
2474419,3207,TR-03323,1940,Eglinton Ave E,Warden Ave,West,Eglinton Ave E,North,T8558,21,,U,Temporarily Removed,Provincial,00TS9784,No,,0,321885.037,4843142.97,-79.28793105,43.728044213000004,"{u'type': u'Point', u'coordinates': (-79.2879310491, 43.7280442158)}"
2474420,3208,TR-03325,3563,Lawrence Ave E,Markham Rd,West,Greencedar Crct,North,T5565,24,,LC,Existing,Provincial,0TS12816,No,,0,326947.347,4846485.981000001,-79.224957752,43.758001175,"{u'type': u'Point', u'coordinates': (-79.2249577562, 43.7580011761)}"
2474421,3209,TR-03327,39,Peking Rd,Markham Rd,West,Blakemanor Blvd,South,T5553,24,,U,Existing,Provincial,00TS1152,No,,0,327160.564,4845683.887,-79.22234328100001,43.750775051000005,"{u'type': u'Point', u'coordinates': (-79.2223432821, 43.7507750526)}"
2474422,3210,TR-03332,844,Don Mills Rd,Don Mills Rd,West,Wynford Dr,North,T1978,16,,LC,Existing,Provincial,00TS9232,No,,0,317703.07300000003,4842593.616,-79.339852843,43.723183883999994,"{u'type': u'Point', u'coordinates': (-79.3398528462, 43.723183888)}"
2474423,3211,TR-03557,1515,Albion Rd,Albion Rd,South,Kipling Ave,West,T1684,1,,LCN,Existing,Provincial,S0101684,No,,0,298058.057,4844464.174,-79.583701535,43.740102756000006,"{u'type': u'Point', u'coordinates': (-79.583701535, 43.740102758)}"
2474424,3212,SH-00172,2009X,Eglinton Ave E,Eglinton Ave E,South,Sinnott Rd,West,,20,,Standard Daytech,Temporarily Removed,Daytech,,No,,0,322455.346,4843269.813999999,-79.280847944,43.729172604,"{u'type': u'Point', u'coordinates': (-79.2808479451, 43.7291726073)}"
2474425,3217,SH-03630,1125X,Morningside Ave,Morningside Ave,West,Milner Ave,North,T2960,25,,A,Existing,Enseicom,,No,,0,328990.32899999997,4851207.953,-79.199373933,43.800439936000004,"{u'type': u'Point', u'coordinates': (-79.1993739347, 43.8004399366)}"
2474426,3227,TR-03142,1500,Royal York Rd,Royal York Rd,West,Weston Wood Rd,North,T7039,2,,LCN,Temporarily Removed,Provincial,S0407039,No,,0,302298.554,4839115.892,-79.53103073,43.691987929,"{u'type': u'Point', u'coordinates': (-79.5310307301, 43.6919879299)}"
2474427,3228,TR-03148,100,York Gate Blvd,Jane St,West,York Gate Blvd,North,T3945,7,,LC,Existing,Provincial,00TS9080,No,,0,303271.499,4846896.072,-79.518983335,43.762021835,"{u'type': u'Point', u'coordinates': (-79.5189833378, 43.762021834)}"
2474428,3229,TR-03150,1045,Albion Rd,Islington Ave,East,Albion Rd,South,T3754,1,Albion Islington Square,LC,Existing,Provincial,0TS12392,No,,0,299575.76399999997,4844080.926,-79.564855425,43.736665306999996,"{u'type': u'Point', u'coordinates': (-79.5648554223, 43.7366653049)}"
2474429,3230,TR-03152,152,Oakwood Ave,Oakwood Ave,West,St Clair Ave W,North,T5916,9,Regal Heights Village,LK,Existing,Provincial,00TS6392,Yes,Existing,0,309970.872,4837767.054,-79.435867677,43.679832843,"{u'type': u'Point', u'coordinates': (-79.4358676797, 43.679832849)}"
2474430,3231,TR-03154,629,Lonsdale Rd,Bathurst St,East,Lonsdale Rd,South,T168,12,,LC,Existing,Provincial,00TS5494,No,,0,311275.179,4838545.699,-79.419681526,43.68683144600001,"{u'type': u'Point', u'coordinates': (-79.4196815297, 43.6868314461)}"
2474431,3232,TR-03160,133,Norseman St,Islington Ave,East,Norseman St,South,T2726,3,,LCN,Existing,Provincial,S0502726,No,,0,303279.971,4832700.079,-79.518838075,43.634239666000006,"{u'type': u'Point', u'coordinates': (-79.5188380717, 43.6342396679)}"
2474432,3233,TR-03161,2,Anglesey Blvd,Royal York Rd,West,Anglesey Blvd,North,T6972,2,,LK,Existing,Provincial,0TS12410,Yes,Existing,0,303204.234,4836242.732,-79.519787158,43.66612821,"{u'type': u'Point', u'coordinates': (-79.5197871638, 43.6661282082)}"
2474433,3234,TR-03163,,,Eglinton Ave W,South,Lloyd Manor Rd,West,T2377,2,,B,Existing,Provincial,00TS1388,Yes,Existing,0,300120.31899999996,4837277.266,-79.558036019,43.675427371000005,"{u'type': u'Point', u'coordinates': (-79.5580360227, 43.6754273692)}"
2474434,3235,TR-03165,1675,Martin Grove Rd,Martin Grove Rd,East,John Garland Blvd,South,T5620,1,,LC,Existing,Provincial,0TS12386,No,,0,297618.267,4843553.924,-79.589149382,43.731905274,"{u'type': u'Point', u'coordinates': (-79.5891493859, 43.7319052732)}"
2474435,3236,TR-03167,1760,Martin Grove Rd,Martin Grove Rd,West,Finch Ave W,South,T5615,1,,B,Temporarily Removed,Provincial,00TS1358,Yes,Existing,0,297438.23,4844001.473,-79.591390375,43.735931988000004,"{u'type': u'Point', u'coordinates': (-79.5913903719, 43.7359319943)}"
2474436,3237,TR-03173,,,Don Mills Rd,East,Eglinton Ave E,North,T9125,16,,LCN,Temporarily Removed,Provincial,S2609125,No,,0,317777.28,4842395.485,-79.338936601,43.721399171,"{u'type': u'Point', u'coordinates': (-79.3389366036, 43.7213991747)}"
2474437,3239,TR-03181,1594,Victoria Park Ave,Victoria Ave E,West,Elvaston Dr,South,T8457,16,,LC,Existing,Provincial,00TS9106,No,,0,320520.96,4843313.804,-79.304857633,43.729612081000006,"{u'type': u'Point', u'coordinates': (-79.3048576357, 43.729612084)}"
2474438,3240,TR-03185,268,Morningview Trl,Morningview Trl,West,Old Finch Ave,South,T13325,25,,LKN,Existing,Provincial,S4213325,Yes,Existing,0,328787.36699999997,4853572.441000001,-79.201790343,43.821729264,"{u'type': u'Point', u'coordinates': (-79.2017903402, 43.8217292647)}"
2474439,3241,TR-03187,74,Staines Rd,Morningside Ave,North,Staines Rd,West,T14990,25,,LKN,Existing,Provincial,S4214990,Yes,Existing,0,327178.897,4853347.051,-79.22179593,43.819750953,"{u'type': u'Point', u'coordinates': (-79.2217959323, 43.8197509595)}"
2474440,3242,TR-03189,2528,Bayview Ave,York Mills Rd,South,Bayview Ave,West,T9188,15,,Q,Existing,Provincial,TS12458P,No,,0,314102.305,4845330.758,-79.384496506,43.74787535,"{u'type': u'Point', u'coordinates': (-79.3844965106, 43.7478753521)}"
2474441,3245,TR-03653,2195,Lake Shore Blvd W,Lake Shore Blvd W,Centre South,Marine Parade Dr,West,T5195B,3,,Q,Existing,Provincial,TS12362M,No,,0,306302.581,4831418.752,-79.481381732,43.622705966000005,"{u'type': u'Point', u'coordinates': (-79.4813817258, 43.6227059722)}"
2474442,3246,TR-03657,600,Fleet St,Fleet St,Centre North,Bathurst St,West,T10210C,10,CityPlace and Fort York,Q,Existing,Provincial,TS12294L,No,,0,312840.17600000004,4832946.619,-79.400352635,43.636416993000005,"{u'type': u'Point', u'coordinates': (-79.4003526402, 43.6364169917)}"
2474443,3247,TR-03664,,,The Queensway,Centre North,Windermere Ave,West,,4,,Canopy,Existing,Enseicom,,No,,0,307168.512,4833020.837,-79.470645073,43.637124719,"{u'type': u'Point', u'coordinates': (-79.4706450776, 43.6371247172)}"
2474444,3248,SH-00552,,,The Queensway,Centre South,Gardiner Queensway W Ramp,West,,4,,Canopy,Existing,Enseicom,,No,,0,306975.666,4832880.268,-79.473035744,43.635859992,"{u'type': u'Point', u'coordinates': (-79.4730357426, 43.6358599906)}"
2474445,3249,SH-00550,,,The Queensway,Centre South,Glendale Ave,East,,4,,Canopy,Existing,Daytech,,No,,0,308769.27,4833251.426,-79.45080388,43.63919352,"{u'type': u'Point', u'coordinates': (-79.4508038759, 43.6391935198)}"
2474446,3251,TR-03678,,,Fleet St,Centre North,Bastion St,West,T14511C,10,CityPlace and Fort York,Q,Existing,Provincial,TS12300L,No,,0,312533.585,4832896.266,-79.40415314100001,43.63596699,"{u'type': u'Point', u'coordinates': (-79.4041531457, 43.6359669947)}"
2474447,3252,TR-03680,,,Fleet St,Centre North,Bastion St,West,T14511A,10,CityPlace and Fort York,Q,Existing,Provincial,TS12304R,No,,0,312558.999,4832894.442,-79.40383819600001,43.635950308999995,"{u'type': u'Point', u'coordinates': (-79.4038382017, 43.6359503117)}"
2474448,3253,TR-03682,,,Fleet St,Centre North,Fort York Blvd,West,T14509B,10,CityPlace and Fort York,Q,Existing,Provincial,TS12308M,No,,0,312273.644,4832945.669,-79.407374064,43.636414345,"{u'type': u'Point', u'coordinates': (-79.4073740597, 43.6364143451)}"
2474449,3254,TR-03687,1,Goldwin Ave,Jane St,West,Goldwin Ave,South,T2735,5,,LCN,Existing,Provincial,S1102735,No,,0,304762.563,4838790.583000001,-79.50046438300001,43.68906394,"{u'type': u'Point', u'coordinates': (-79.5004643878, 43.6890639376)}"
2474450,3256,TR-03693,950,Warden Ave,Warden Ave,West,Bertrand Ave,North,T8535,21,,LKN,Existing,Provincial,S3708535,Yes,Existing,0,321722.791,4843718.61,-79.28992681,43.73322936899999,"{u'type': u'Point', u'coordinates': (-79.2899268135, 43.7332293701)}"
2474451,3262,SH-03949,346,Eglinton Ave W,Eglinton Ave W,North,Avenue Rd,West,T2324,8,The Eglinton Way,B,Temporarily Removed,Enseicom,,Yes,Temporarily Removed,0,312129.456,4840517.923,-79.409058218,43.704576045,"{u'type': u'Point', u'coordinates': (-79.4090582196, 43.7045760466)}"
2474452,3269,SH-01811,375,Mount Pleasant Rd,Mount Pleasant Rd,West,Moore Ave,North,T5809,12,,A,Existing,Enseicom,,No,,0,314041.441,4839460.327,-79.385353039,43.695035006000005,"{u'type': u'Point', u'coordinates': (-79.3853530428, 43.6950350085)}"
2474453,3273,SH-02115,1020,Bay St,Bay St,West,St Joseph St,North,T265,11,,A,Existing,Enseicom,,No,,0,313837.875,4836217.531,-79.387932768,43.665848146,"{u'type': u'Point', u'coordinates': (-79.3879327692, 43.6658481451)}"
2474454,3282,SH-00629,4228,Midland Ave,Steeles Ave E,South,Midland Ave,West,T9782,22,,D,Existing,Enseicom,,Yes,Existing,0,321075.386,4853995.547,-79.29765168,43.82574760399999,"{u'type': u'Point', u'coordinates': (-79.2976516808, 43.8257476062)}"
2474455,3285,SH-02138,6212B-6600B,Yonge St,Yonge St,West,Nipigon Ave,North,T9059,18,,A,Existing,Enseicom,,Yes,Existing,0,311226.793,4850835.359,-79.420134793,43.797453645,"{u'type': u'Point', u'coordinates': (-79.4201347932, 43.797453646)}"
2474456,3290,SH-03760,1850,The Queensway,,,North Queen St,,T9407,3,,B,Existing,Enseicom,,No,,0,300003.918,4830466.963,-79.559419144,43.614124598000004,"{u'type': u'Point', u'coordinates': (-79.5594191399, 43.6141246019)}"
2474457,3294,TR-03796,2611,Lawrence Ave E,Lawrence Ave E,South,Midland Ave,East,T5294,21,,T,Existing,Provincial,S3705294,Yes,Existing,0,323784.814,4845760.647,-79.264257719,43.751560115,"{u'type': u'Point', u'coordinates': (-79.2642577213, 43.7515601195)}"
2474458,3295,TR-03797,,,Sheppard Ave E,North,Neilson Rd,East,T7223,25,,LK,Existing,Provincial,00TS1470,Yes,Existing,0,327541.94399999996,4850966.956,-79.217383786,43.798316648000004,"{u'type': u'Point', u'coordinates': (-79.2173837862, 43.7983166472)}"
2474459,3296,TR-03798,,,Finch Ave E,South,Markham Rd,West,T2525,23,,A,Existing,Enseicom,,No,,0,325442.31899999996,4852562.998,-79.243414268,43.812744206000005,"{u'type': u'Point', u'coordinates': (-79.2434142623, 43.8127442038)}"
2474460,3297,TR-03799,,,Steeles Ave E,South,Mccowan Rd,West,T10919,23,,B,Existing,Enseicom,,Yes,Existing,0,322850.885,4854564.048,-79.275558279,43.830823468999995,"{u'type': u'Point', u'coordinates': (-79.2755582752, 43.8308234749)}"
2474461,3298,TR-03803,,,Victoria Park Ave,West,Steeles Ave E,South,T8510,17,,B,Existing,Enseicom,,No,,0,317564.721,4852814.714,-79.341326974,43.815187806000004,"{u'type': u'Point', u'coordinates': (-79.3413269749, 43.8151878043)}"
2474462,3299,TR-03804,2,Altair Ave,Victoria Park Ave,East,Altair Ave,North,T8428,22,,LK,Existing,Provincial,0TS12658,Yes,Existing,0,318709.369,4849404.623,-79.327186877,43.784472644,"{u'type': u'Point', u'coordinates': (-79.3271868776, 43.7844726487)}"
2474463,3300,TR-03805,5201,Dufferin St,Steeles Ave W,South,Dufferin St,East,T8270,6,,LK,Existing,Provincial,00TS9300,Yes,Existing,0,307249.48600000003,4849697.6280000005,-79.469565626,43.787236621999995,"{u'type': u'Point', u'coordinates': (-79.4695656319, 43.7872366258)}"
2474464,3301,TR-03806,50,St Leonard's Ave,Mount Pleasant Rd,West,St Leonard's Ave,North,T5845,15,,KF2,Existing,Provincial,TS13124P,No,,0,313193.012,4842501.879,-79.39583101699999,43.72242286,"{u'type': u'Point', u'coordinates': (-79.3958310151, 43.7224228632)}"
2474465,3303,SH-00701,751,Dundas St W,Dundas St W,South,Bathurst St,West,T2140,10,Trinity-Bellwoods,B,Existing,Enseicom,,No,,0,312354.755,4834694.996,-79.406344337,43.652159846,"{u'type': u'Point', u'coordinates': (-79.406344338, 43.6521598463)}"
2474466,3306,SH-00212,1218,Kennedy Rd,Kennedy Ave,West,Forbes Rd,South,T4086,21,Kennedy Road,B,Existing,Enseicom,,No,,0,322736.24100000004,4846157.68,-79.277264933,43.755159975,"{u'type': u'Point', u'coordinates': (-79.2772649314, 43.7551599787)}"
2474467,3314,SH-00431,75,Eglinton Ave W,Eglinton Ave W,South,Duplex Ave,West,T2342,8,,A,Temporarily Removed,Enseicom,,No,,0,312801.17699999997,4840694.195,-79.40072109399999,43.706155783999996,"{u'type': u'Point', u'coordinates': (-79.4007210921, 43.706155782)}"
2474468,3316,SH-01157,2180,Yonge St,Yonge St,West,Soudan Ave,North,T8958,12,,A,Existing,Enseicom,,Yes,Existing,0,313018.886,4840513.1,-79.39802251399999,43.704523315,"{u'type': u'Point', u'coordinates': (-79.3980225181, 43.7045233207)}"
2474469,3326,SH-01303,2694,Eglinton Ave W,Eglinton Ave W,North,Municipal Dr,East,,5,Eglinton Hill,Standard Daytech,Existing,Daytech,,No,,0,306656.905,4838874.911,-79.476965712,43.689820673,"{u'type': u'Point', u'coordinates': (-79.4769657058, 43.6898206793)}"
2474470,3333,SH-00969,2900,Eglinton Ave E,Eglinton Ave E,North,Mccowan Rd,East,T2293,21,,C,Existing,Enseicom,,No,,0,325884.983,4844376.422,-79.238233607,43.739043783,"{u'type': u'Point', u'coordinates': (-79.2382336092, 43.7390437856)}"
2474471,3337,SH-03543,555,Rexdale Blvd,Woodbine Track Access,South,Entrance Rd,East,,1,,Standard Daytech,Existing,Daytech,,No,,0,296261.941,4841776.851,-79.605957722,43.715895055,"{u'type': u'Point', u'coordinates': (-79.6059577163, 43.7158950594)}"
2474472,3339,SH-01905,95,Commissioners St,Commissioners St,South,Don Roadway,West,T13364,14,,C,Temporarily Removed,Enseicom,,No,,0,317295.036,4834279.95,-79.345109867,43.6483573,"{u'type': u'Point', u'coordinates': (-79.3451098682, 43.6483572993)}"
2474473,3342,SH-00581,324,Prince Edward Dr S,Prince Edward Dr S,West,Bloor St W,South,T6771,3,,C,Existing,Enseicom,,No,,0,304369.876,4834234.876,-79.505331852,43.648056378999996,"{u'type': u'Point', u'coordinates': (-79.5053318481, 43.6480563804)}"
2474474,3345,SH-02407,1035,Sheppard Ave W,William R Allen Rd,East,Sheppard Ave W,South,T3172,6,DuKe Heights,A,Existing,Enseicom,,No,,0,307773.185,4845566.313,-79.463081655,43.750048029,"{u'type': u'Point', u'coordinates': (-79.4630816584, 43.7500480291)}"
2474475,3349,TR-05315,163,Dundas St E,Dundas St E,South,Jarvis St,West,T2118,13,,LK,Existing,Provincial,0TS13610,Yes,Existing,0,314891.484,4835226.145,-79.37488686399999,43.656910801,"{u'type': u'Point', u'coordinates': (-79.3748868612, 43.6569108057)}"
2474476,3351,TR-05319,,,Weston Rd,East,Steeles Ave W,South,T14064,7,Emery Village,LC,Existing,Provincial,TS13329,No,,0,301088.465,4847687.476,-79.546101158,43.769137678,"{u'type': u'Point', u'coordinates': (-79.5461011638, 43.7691376822)}"
2474477,3352,TR-05320,,,Weston Rd,West,Garyray Dr,North,T10701,7,Emery Village,LC,Existing,Provincial,TS13335,No,,0,301086.597,4847541.222,-79.546123354,43.767821213000005,"{u'type': u'Point', u'coordinates': (-79.5461233547, 43.7678212155)}"
2474478,3353,TR-05321,,,Weston Rd,East,Ormont Dr,South,T8753,7,Emery Village,LC,Existing,Provincial,TS13327,No,,0,301167.447,4847189.396000001,-79.54511676,43.764654764,"{u'type': u'Point', u'coordinates': (-79.5451167549, 43.7646547688)}"
2474479,3354,TR-05322,130,Queen St W,Queen St W,North,University Ave,East,T6859,10,,A,Existing,Provincial,,No,,0,313999.451,4834574.466,-79.385957269,43.651056393000005,"{u'type': u'Point', u'coordinates': (-79.3859572693, 43.651056392)}"
2474480,3355,TR-05324,,,Weston Rd,West,Ormont Dr,South,T8702,7,Emery Village,LK,Existing,Provincial,TS13339,Yes,Existing,0,301172.307,4847016.353999999,-79.545055223,43.763097211,"{u'type': u'Point', u'coordinates': (-79.5450552241, 43.7630972106)}"
2474481,3356,TR-05325,3689,Weston Rd,Weston Rd,East,Ormont Dr,South,T8701,7,Emery Village,LC,Existing,Provincial,TS13325,No,,0,301196.04600000003,4846993.466,-79.544760235,43.76289130600001,"{u'type': u'Point', u'coordinates': (-79.5447602369, 43.7628913074)}"
2474482,3357,TR-05328,3615,Weston Rd,Weston Rd,East,Fenmar Dr,North,T8720,7,Emery Village,LC,Existing,Provincial,TS13321,No,,0,301279.8,4846463.638,-79.543716565,43.758122631999996,"{u'type': u'Point', u'coordinates': (-79.5437165602, 43.7581226304)}"
2474483,3358,TR-05330,,,Weston Rd,East,Toryork Dr,South,T9104,7,Emery Village,KR2,Existing,Provincial,TS13319P,Yes,Existing,0,301376.289,4845914.301,-79.542514786,43.753178388,"{u'type': u'Point', u'coordinates': (-79.5425147848, 43.7531783944)}"
2474484,3361,TR-05334,1,Imogene Ave,Weston Rd,East,Imogene Ave,South,T8731,7,Emery Village,LK,Existing,Provincial,TS13317,Yes,Existing,0,301566.853,4844740.816000001,-79.540141346,43.742616465,"{u'type': u'Point', u'coordinates': (-79.5401413499, 43.7426164712)}"
2474485,3362,TR-05335,3266,Weston Rd,Weston Rd,West,Coronado Crt,North,T8710,7,Emery Village,KF2,Existing,Provincial,TS13345P,No,,0,301582.262,4844494.56,-79.53994856899999,43.740399931000006,"{u'type': u'Point', u'coordinates': (-79.5399485646, 43.740399935)}"
